
Gurobi 9.5.0 (linux64) logging started Wed May  4 15:08:02 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new0U_R25_M30_N200_seed10_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0x23255d21
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [6e+00, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 97 rows and 782 columns
Presolve time: 0.03s
Presolved: 883 rows, 5968 columns, 11936 nonzeros
Variable types: 0 continuous, 5968 integer (5968 binary)
Found heuristic solution: objective -41346.00000

Root relaxation: objective -8.392161e+04, 3274 iterations, 0.04 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 -83094.797    0  502 -80555.000 -83094.797  3.15%     -   10s
     0     2 -83094.797    0  502 -80555.000 -83094.797  3.15%     -   10s
H   28    33                    -80806.00000 -83075.530  2.81%   181   11s
H   30    33                    -80957.00000 -83075.530  2.62%   177   11s
H   57    65                    -81065.00000 -83075.530  2.48%   137   12s
H   64    69                    -81122.00000 -83075.530  2.41%   130   12s
H  129   131                    -81209.00000 -83075.530  2.30%  98.0   12s
   906   917 -81906.479  183   52 -81209.000 -83074.125  2.30%  68.3   15s
H 1150  1123                    -81296.00000 -83074.125  2.19%  72.5   15s
  1301  1217 -82459.539  126  461 -81296.000 -83074.125  2.19%  72.6   20s
H 1325  1170                    -81470.00000 -83056.747  1.95%  71.3   22s
  1345  1184 -82219.093   97  461 -81470.000 -82943.693  1.81%  70.2   25s
H 1350  1127                    -81539.00000 -82924.195  1.70%  70.0   25s
H 1366  1079                    -81984.00000 -82883.924  1.10%  69.2   28s
H 1372  1028                    -82052.00000 -82866.785  0.99%  68.9   28s
  1390  1040 -82842.842   59  477 -82052.000 -82842.842  0.96%  68.0   30s
  1451  1081 -82382.366   34  489 -82052.000 -82805.785  0.92%  98.5   35s
  1497  1112 -82615.077   50  450 -82052.000 -82792.851  0.90%  95.4   40s
H 1511  1063                    -82124.00000 -82787.209  0.81%  94.6   43s
  1513  1068 -82782.445   27  497 -82124.000 -82783.247  0.80%   123   47s
  1523  1074 -82753.202   29  398 -82124.000 -82778.524  0.80%   123   50s
  1773  1186 -82715.236   53  243 -82124.000 -82777.566  0.80%   122   55s
  2401  1446 -82672.364   58  312 -82124.000 -82777.459  0.80%   117   60s
H 3033  1559                    -82170.00000 -82769.946  0.73%   110   64s
  3057  1616 -82454.951   48  342 -82170.000 -82769.946  0.73%   110   65s
  3803  1921     cutoff   45      -82170.000 -82762.747  0.72%   106   70s
  4712  2402 -82326.049   67  229 -82170.000 -82754.335  0.71%   107   76s
  5619  3053 -82638.788   39  240 -82170.000 -82750.029  0.71%   106   80s
  6346  3627 -82623.220   55  355 -82170.000 -82747.073  0.70%   107   85s
  7038  4100 -82556.384   43  345 -82170.000 -82741.299  0.70%   107   90s
  7770  4633 -82548.678   46  236 -82170.000 -82737.640  0.69%   109   95s
  8839  5391 -82647.481   50  328 -82170.000 -82735.560  0.69%   108  101s
  9330  6018 -82350.341   98  278 -82170.000 -82733.962  0.69%   110  105s
 10312  6810 -82493.857   72  317 -82170.000 -82729.552  0.68%   109  110s
 11788  7772 -82462.846   44  286 -82170.000 -82725.731  0.68%   107  116s
 12527  8143 -82345.407   61  188 -82170.000 -82723.220  0.67%   107  120s
 13203  8721 -82326.279   90  293 -82170.000 -82722.140  0.67%   106  125s
 14377  9405 -82225.909   79  222 -82170.000 -82716.676  0.67%   108  132s
 15241 10020 -82627.106   53  376 -82170.000 -82713.037  0.66%   109  136s
 16101 10407 -82412.731   55  224 -82170.000 -82709.231  0.66%   110  142s
 16292 10694     cutoff   88      -82170.000 -82708.764  0.66%   110  145s
 17197 11430 -82273.959   47  305 -82170.000 -82705.242  0.65%   111  150s
 18180 12063 -82596.698   41  227 -82170.000 -82702.285  0.65%   111  155s
H18686 11442                    -82202.00000 -82701.592  0.61%   112  158s
 18946 11622 -82243.546   61  332 -82202.000 -82699.373  0.61%   112  160s
H19223 10852                    -82221.00000 -82699.145  0.58%   112  160s
 19681 11244 -82500.080   48  137 -82221.000 -82696.306  0.58%   113  165s
 20425 11741 -82513.582   62  324 -82221.000 -82692.732  0.57%   114  171s
 20874 11742 -82450.861   54  502 -82221.000 -82691.630  0.57%   114  208s
 20883 11748 -82658.650   46  491 -82221.000 -82691.630  0.57%   114  210s
 20901 11760 -82629.070   42  511 -82221.000 -82691.630  0.57%   114  215s
 20935 11783 -82371.555   83  450 -82221.000 -82691.630  0.57%   114  220s
 20949 11792 -82305.453   91  438 -82221.000 -82691.630  0.57%   114  225s
 20965 11803 -82431.299   60  380 -82221.000 -82691.630  0.57%   114  230s
 20982 11814 -82558.994   60  337 -82221.000 -82691.630  0.57%   114  235s
 20985 11818 -82691.630   40  341 -82221.000 -82691.630  0.57%   116  242s
 20987 11820 -82691.630   41  350 -82221.000 -82691.630  0.57%   116  246s
 20990 11822 -82691.630   42  406 -82221.000 -82691.630  0.57%   116  251s
 20998 11824 -82691.630   43  345 -82221.000 -82691.630  0.57%   116  255s
 21023 11830     cutoff   47      -82221.000 -82691.630  0.57%   116  260s
 21086 11854 -82504.203   55  222 -82221.000 -82691.630  0.57%   116  265s
 21230 11914 -82629.994   72  382 -82221.000 -82691.630  0.57%   116  270s
 21384 11990 -82606.023   89  318 -82221.000 -82691.630  0.57%   116  275s
 21608 12068 -82466.358  113  279 -82221.000 -82691.630  0.57%   117  280s
 22121 12209 -82586.191   70  402 -82221.000 -82691.630  0.57%   117  285s
 22681 12424 -82448.079  167  404 -82221.000 -82691.630  0.57%   116  290s
 23388 12670 -82401.043   50  241 -82221.000 -82691.630  0.57%   115  295s
 24185 12862     cutoff   60      -82221.000 -82676.564  0.55%   115  300s
 24803 13140 -82557.900   59  230 -82221.000 -82666.580  0.54%   115  305s
 25827 13515 -82254.398   91  257 -82221.000 -82653.764  0.53%   115  311s
 26406 13679 -82393.519   69  287 -82221.000 -82644.415  0.51%   115  315s
 27487 13953 -82582.015   61  250 -82221.000 -82639.144  0.51%   114  322s
 27708 14104 -82432.402  108  319 -82221.000 -82636.317  0.51%   114  325s
 28863 14533 -82334.343  177  251 -82221.000 -82626.085  0.49%   114  332s
 29658 14874 -82278.559   68  295 -82221.000 -82618.901  0.48%   115  337s
 30070 15013 -82532.481   62  310 -82221.000 -82616.311  0.48%   115  340s
 31044 15364 -82265.369   57  306 -82221.000 -82612.033  0.48%   116  346s
 31613 15650     cutoff   74      -82221.000 -82608.784  0.47%   116  351s
 32677 15921 -82435.592   77  318 -82221.000 -82604.985  0.47%   116  357s
H32747 12501                    -82328.00000 -82604.985  0.34%   116  357s
 33219 12497 -82495.811   64  303 -82328.000 -82603.249  0.33%   117  360s
 34138 12540 -82408.873   65  245 -82328.000 -82598.381  0.33%   117  366s
 34891 12701 -82520.267   75  322 -82328.000 -82594.257  0.32%   118  372s
 35208 12917 -82386.009   91  427 -82328.000 -82593.129  0.32%   118  376s
 36167 13168 -82491.774   63  347 -82328.000 -82588.689  0.32%   119  382s
 36723 13291 -82480.325   66  337 -82328.000 -82585.914  0.31%   119  386s
 37198 13391 -82390.185   68  238 -82328.000 -82583.867  0.31%   119  390s
 38298 13593 -82493.273   70  338 -82328.000 -82579.774  0.31%   120  397s
 38770 13726 -82430.508   90  208 -82328.000 -82579.053  0.30%   120  400s
 39312 13631 -82488.703   67  421 -82328.000 -82577.489  0.30%   120  405s
 40109 13969 -82447.644   89  414 -82328.000 -82575.555  0.30%   121  412s
 40659 14001 -82392.352   75  317 -82328.000 -82574.235  0.30%   121  416s
 41228 14081 -82495.367   90  401 -82328.000 -82572.520  0.30%   121  420s
 42336 14209 -82416.574   62  117 -82328.000 -82569.529  0.29%   122  428s
 43060 14299     cutoff   71      -82328.000 -82567.829  0.29%   123  431s
 43650 14432 -82463.718   58  267 -82328.000 -82566.526  0.29%   123  435s
 44699 14626 -82329.024   76  306 -82328.000 -82563.750  0.29%   124  441s
 45202 14632 -82486.302   63  334 -82328.000 -82562.923  0.29%   124  445s
 45883 14969 -82479.072   54  296 -82328.000 -82560.710  0.28%   125  453s
 46568 15004 -82380.173   94  393 -82328.000 -82559.163  0.28%   125  456s
 47081 15113 -82368.439   62  235 -82328.000 -82557.876  0.28%   125  460s
 48203 15132 -82465.527   61  325 -82328.000 -82553.550  0.27%   125  467s
 48803 15218 -82494.293   70  349 -82328.000 -82551.653  0.27%   125  471s
 49423 15291     cutoff  103      -82328.000 -82550.283  0.27%   126  475s
 50747 15732 -82398.470   98  398 -82328.000 -82548.056  0.27%   126  483s
 51496 15766 -82416.166   77  352 -82328.000 -82546.605  0.27%   126  487s
 52119 15849 -82368.485   67  315 -82328.000 -82545.331  0.26%   126  491s
 52706 16118     cutoff  106      -82328.000 -82544.158  0.26%   126  496s
 54010 16108     cutoff  109      -82328.000 -82541.806  0.26%   127  503s
 54616 16263 -82398.006   99  279 -82328.000 -82540.270  0.26%   127  507s
 55289 16424 -82462.405   66  227 -82328.000 -82539.388  0.26%   127  510s
 56356 16889 -82421.488   81  297 -82328.000 -82537.355  0.25%   128  518s
 56873 17097 -82352.126   58  277 -82328.000 -82536.206  0.25%   128  522s
 57419 17401 -82391.491   69  328 -82328.000 -82535.510  0.25%   129  525s
 58589 17876 -82388.252   77  236 -82328.000 -82533.989  0.25%   129  533s
 59112 17963 -82422.097   68  260 -82328.000 -82532.830  0.25%   129  537s
 59549 18188 -82352.716  114  341 -82328.000 -82531.821  0.25%   130  541s
 60068 18297 -82351.186   89  155 -82328.000 -82530.622  0.25%   130  545s
 61051 18692 -82374.081   65  234 -82328.000 -82528.767  0.24%   131  553s
 61599 18935 -82391.048  103  408 -82328.000 -82527.327  0.24%   131  558s
 62116 19096     cutoff  113      -82328.000 -82526.404  0.24%   131  562s
 62621 19328 -82422.564   70  283 -82328.000 -82525.760  0.24%   132  566s
 63238 19557 -82389.928   69  407 -82328.000 -82524.318  0.24%   132  570s
 63880 19806 -82387.672   61  231 -82328.000 -82523.082  0.24%   132  575s
 65075 20141 -82372.645   68  348 -82328.000 -82520.473  0.23%   133  583s
 65648 20362 -82432.390   94  444 -82328.000 -82519.537  0.23%   133  588s
 66232 20480 -82398.891   71  261 -82328.000 -82518.855  0.23%   134  592s
 66855 20676     cutoff   74      -82328.000 -82518.263  0.23%   134  596s
 67412 20826 -82414.572   86  321 -82328.000 -82517.290  0.23%   134  600s

Cutting planes:
  Gomory: 74
  Lift-and-project: 8
  Cover: 1595
  Clique: 230
  MIR: 379
  StrongCG: 185
  Flow cover: 305
  Zero half: 67
  RLT: 14
  Relax-and-lift: 10

Explored 67879 nodes (9178537 simplex iterations) in 600.01 seconds (1015.76 work units)
Thread count was 4 (of 56 available processors)

Solution count 10: -82328 -82221 -82202 ... -81296

Time limit reached
Best objective -8.232800000000e+04, best bound -8.251600000000e+04, gap 0.2284%
