
Gurobi 9.5.0 (linux64) logging started Wed May  4 09:27:16 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new1W_R25_M30_N200_seed5_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0x628e3e0f
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [4e+01, 9e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 107 rows and 1052 columns
Presolve time: 0.03s
Presolved: 873 rows, 5698 columns, 11396 nonzeros
Variable types: 0 continuous, 5698 integer (5698 binary)
Found heuristic solution: objective -34923.00000

Root relaxation: objective -6.122660e+04, 2989 iterations, 0.04 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     2 -60613.226    0  502 -58702.000 -60613.226  3.26%     -    7s
H   30    35                    -58714.00000 -60597.086  3.21%   203    8s
H   33    35                    -58828.00000 -60597.086  3.01%   187    8s
H   64    69                    -58955.00000 -60597.086  2.79%   124    8s
H   98   103                    -59124.00000 -60597.086  2.49%   102    8s
   367   385 -60397.061   73  277 -59124.000 -60597.086  2.49%  87.6   10s
H  591   609                    -59265.00000 -60597.086  2.25%  77.2   10s
H 1100  1017                    -59291.00000 -60596.433  2.20%  57.3   11s
H 1108   968                    -59315.00000 -60596.433  2.16%  58.1   12s
H 1109   919                    -59423.00000 -60596.433  1.97%  58.0   13s
  1125   930 -59457.760  164  454 -59423.000 -60596.433  1.97%  57.2   15s
H 1142   893                    -59428.00000 -60568.458  1.92%  56.3   16s
H 1164   862                    -59454.00000 -60515.956  1.79%  55.3   18s
H 1171   823                    -59505.00000 -60497.554  1.67%  54.9   19s
H 1171   780                    -59584.00000 -60483.742  1.51%  54.9   19s
  1180   786 -60340.621   40  549 -59584.000 -60454.081  1.46%  54.5   20s
H 1191   752                    -59655.00000 -60416.339  1.28%  54.0   21s
  1239   784 -59655.000  159  481 -59655.000 -60343.119  1.15%  51.9   25s
H 1285   775                    -59712.00000 -60304.641  0.99%  87.7   27s
  1305   788 -59877.653   51  503 -59712.000 -60304.641  0.99%  86.3   30s
  1352   820 -59987.073  138  607 -59712.000 -60290.814  0.97%  83.3   35s
H 1360   782                    -59733.00000 -60286.721  0.93%  82.9   36s
  1366   789 -60286.025   24  585 -59733.000 -60286.025  0.93%   110   41s
  1376   797 -60226.582   26  526 -59733.000 -60284.135  0.92%   110   45s
  1668   960 -60085.055   60  205 -59733.000 -60283.908  0.92%   116   50s
H 1838   984                    -59756.00000 -60283.908  0.88%   115   52s
H 1914   929                    -59763.00000 -60283.908  0.87%   114   53s
H 1984   868                    -59841.00000 -60283.908  0.74%   113   54s
  2016   874 -59942.327  105  225 -59841.000 -60283.908  0.74%   112   55s
  2931  1284 -59921.684  173  233 -59841.000 -60281.128  0.74%  97.9   60s
  3550  1717 -60014.234  105  309 -59841.000 -60273.624  0.72%  97.4   65s
H 3622  1708                    -59847.00000 -60273.624  0.71%  96.8   65s
  4506  2577 -60233.557   37  486 -59847.000 -60270.858  0.71%  92.3   70s
  5702  3555 -60089.750   83  269 -59847.000 -60268.585  0.70%  88.5   75s
  6486  4152 -60116.108   50  448 -59847.000 -60267.882  0.70%  89.0   80s
H 6867  4363                    -59849.00000 -60264.312  0.69%  89.8   83s
H 6890  3911                    -59898.00000 -60264.312  0.61%  89.7   83s
  7314  4175 -60037.138   96  348 -59898.000 -60263.777  0.61%  90.1   86s
  7967  4729     cutoff   93      -59898.000 -60261.499  0.61%  90.4   90s
  8661  5376 -60049.044   66  413 -59898.000 -60258.085  0.60%  91.9   95s
  9707  6207 -59977.055   87  392 -59898.000 -60253.093  0.59%  92.0  100s
 10463  6698     cutoff   50      -59898.000 -60250.688  0.59%  92.9  105s
 11295  7505 -59981.755   92  400 -59898.000 -60248.934  0.59%  95.1  110s
 12021  8008 -60131.989   41  533 -59898.000 -60248.153  0.58%  95.6  116s
 13064  8694 -60113.413   69  357 -59898.000 -60245.384  0.58%  95.9  121s
 13804  9357 -59946.052   60  373 -59898.000 -60243.804  0.58%  96.8  126s
 14747  9934 -60002.416   90  464 -59898.000 -60241.122  0.57%  97.4  132s
 15531 10634 -59987.122   64  434 -59898.000 -60236.997  0.57%  98.3  137s
 16482 11316 -60174.999   43  430 -59898.000 -60234.259  0.56%  98.6  142s
 16946 11670 -60066.288   91  354 -59898.000 -60233.518  0.56%  99.0  145s
 17714 12190 -59908.521   68  227 -59898.000 -60231.876  0.56%  99.4  150s
 18610 12795 -60049.687   39  522 -59898.000 -60229.724  0.55%   100  155s
 19443 13531 -60188.296   62  420 -59898.000 -60228.287  0.55%   101  161s
 20240 14006 -59900.244   46  420 -59898.000 -60226.823  0.55%   101  168s
