
Gurobi 9.5.0 (linux64) logging started Wed May  4 12:20:19 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new0U_R25_M30_N200_seed8_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0xac81c63a
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [4e+00, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 69 rows and 627 columns
Presolve time: 0.03s
Presolved: 911 rows, 6123 columns, 12246 nonzeros
Variable types: 0 continuous, 6123 integer (6123 binary)
Found heuristic solution: objective -33393.00000

Root relaxation: objective -8.135642e+04, 3419 iterations, 0.04 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 -80682.837    0  484 -78316.000 -80682.837  3.02%     -   10s
     0     0 -80681.061    0  531 -78316.000 -80681.061  3.02%     -   10s
     0     0 -80658.477    0  527 -78316.000 -80658.477  2.99%     -   10s
     0     0 -80654.151    0  581 -78316.000 -80654.151  2.99%     -   10s
     0     0 -80652.184    0  646 -78316.000 -80652.184  2.98%     -   10s
     0     0 -80639.955    0  558 -78316.000 -80639.955  2.97%     -   10s
     0     0 -80639.955    0  552 -78316.000 -80639.955  2.97%     -   11s
     0     2 -80639.955    0  552 -78316.000 -80639.955  2.97%     -   11s
H   28    33                    -78339.00000 -80614.549  2.90%   288   12s
H   60    63                    -78507.00000 -80612.193  2.68%   199   12s
   371   380 -80486.223   70  326 -78507.000 -80612.193  2.68%   105   15s
H  670   706                    -78651.00000 -80612.193  2.49%  81.4   16s
H 1209  1130                    -78716.00000 -80612.193  2.41%  61.5   17s
  1295  1190 -79916.524  161  312 -78716.000 -80608.624  2.40%  64.4   20s
H 1328  1150                    -78728.00000 -80604.841  2.38%  62.8   25s
H 1355  1109                    -78734.00000 -80495.815  2.24%  61.6   28s
  1369  1119 -79807.565  219  613 -78734.000 -80454.602  2.19%  60.9   30s
H 1375  1065                    -78846.00000 -80438.414  2.02%  60.7   31s
  1415  1091 -78846.000   40  728 -78846.000 -80381.141  1.95%  59.0   35s
H 1415  1034                    -78922.00000 -80381.141  1.85%  59.0   35s
  1486  1083 -80162.758   31  227 -78922.000 -80293.153  1.74%  99.1   40s
  1521  1107 -79219.039  146  550 -78922.000 -80293.153  1.74%  96.9   45s
H 1550  1068                    -78949.00000 -80265.687  1.67%  95.0   48s
H 1551  1014                    -79053.00000 -80256.819  1.52%  95.0   49s
  1558  1018 -80113.643  167  581 -79053.000 -80252.451  1.52%  94.6   50s
H 1559   967                    -79309.00000 -80252.451  1.19%  94.5   51s
  1561   971 -80249.359   21  589 -79309.000 -80249.359  1.19%   123   55s
  1571   980 -80222.626   23  601 -79309.000 -80242.440  1.18%   124   60s
H 1627   967                    -79342.00000 -80238.868  1.13%   125   62s
H 1655   946                    -79355.00000 -80238.868  1.11%   127   63s
  1782  1022     cutoff   48      -79355.000 -80238.868  1.11%   127   65s
  2389  1299     cutoff  104      -79355.000 -80238.868  1.11%   122   70s
  3268  1693 -80232.447   32  497 -79355.000 -80236.699  1.11%   108   75s
H 3374  1604                    -79373.00000 -80236.699  1.09%   107   75s
H 3888  1610                    -79519.00000 -80235.694  0.90%   102   78s
  4063  1792 -79757.712   83  271 -79519.000 -80234.868  0.90%   102   80s
  4774  2402 -79704.595   91  333 -79519.000 -80234.222  0.90%   104   85s
H 5307  2656                    -79533.00000 -80233.631  0.88%   103   87s
  5649  3048 -80160.497   38  485 -79533.000 -80233.279  0.88%   102   90s
