
Gurobi 9.5.0 (linux64) logging started Wed May  4 10:36:11 2022

Set parameter LogFile to value "/local_workspace/chenrui/LogFiles/MKAP/new1W_R25_M30_N200_seed6_original_600.log"
Gurobi Optimizer version 9.5.0 build v9.5.0rc5 (linux64)
Thread count: 56 physical cores, 56 logical processors, using up to 4 threads
Optimize a model with 980 rows, 6750 columns and 13500 nonzeros
Model fingerprint: 0xa6cabcce
Variable types: 0 continuous, 6750 integer (6750 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+03]
  Objective range  [2e+01, 1e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]
Found heuristic solution: objective 0.0000000
Presolve removed 45 rows and 596 columns
Presolve time: 0.03s
Presolved: 935 rows, 6154 columns, 12308 nonzeros
Variable types: 0 continuous, 6154 integer (6154 binary)
Found heuristic solution: objective -42362.00000

Root relaxation: objective -6.479476e+04, 3158 iterations, 0.04 seconds (0.03 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 30763 17658     cutoff   97      -63488.000 -63797.064  0.49%   105  360s
 31397 17603 -63670.535   58  401 -63488.000 -63795.455  0.48%   104  366s
 31673 18447 -63547.782   92  336 -63488.000 -63795.205  0.48%   105  374s
 33069 18344 -63522.928  114  247 -63488.000 -63792.220  0.48%   105  377s
 33568 18470 -63698.293   63  400 -63488.000 -63790.337  0.48%   105  380s
 34274 18907 -63722.501   45  447 -63488.000 -63789.257  0.47%   106  388s
 34855 19173 -63650.473   98  446 -63488.000 -63787.902  0.47%   106  391s
 35415 19400 -63557.765  111  380 -63488.000 -63787.530  0.47%   106  395s
 36519 19805 -63752.004   45  444 -63488.000 -63785.717  0.47%   106  401s
 37497 20019     cutoff   77      -63488.000 -63783.927  0.47%   107  408s
 37991 20217 -63725.231   49  439 -63488.000 -63783.193  0.46%   107  411s
 38617 20370 -63642.789   59  424 -63488.000 -63782.380  0.46%   107  415s
 39293 20706 -63544.158   69  266 -63488.000 -63781.727  0.46%   107  421s
 40419 20996 infeasible  159      -63488.000 -63779.539  0.46%   108  428s
 40773 21197     cutoff   80      -63488.000 -63778.877  0.46%   108  431s
 41562 21529 -63638.972   60  339 -63488.000 -63777.218  0.46%   108  438s
 42118 21743 -63571.836   82  351 -63488.000 -63776.491  0.45%   109  442s
 42738 21781 -63731.222   53  371 -63488.000 -63775.798  0.45%   109  446s
 43225 22037 -63741.459   67  371 -63488.000 -63775.511  0.45%   109  450s
 44307 22383 -63520.693  126  444 -63488.000 -63773.900  0.45%   109  457s
 44865 22617 -63659.435   79  400 -63488.000 -63772.609  0.45%   109  461s
 45490 22827 -63670.335   66  438 -63488.000 -63772.036  0.45%   109  465s
 46558 23152 -63497.785  129  201 -63488.000 -63771.200  0.45%   110  472s
 47134 23364 -63579.352  113  356 -63488.000 -63769.874  0.44%   110  476s
 47674 23546 -63494.532  121  341 -63488.000 -63769.573  0.44%   110  480s
 48720 23907     cutoff   67      -63488.000 -63768.612  0.44%   110  488s
*48792 23079             104    -63493.00000 -63768.612  0.43%   110  488s
H49291 21899                    -63504.00000 -63768.069  0.42%   111  492s
 49843 22103 -63594.169  103  259 -63504.000 -63767.283  0.41%   111  496s
 50439 22307 -63695.638   62  409 -63504.000 -63766.961  0.41%   111  500s
 51578 22637 -63662.960   72  369 -63504.000 -63765.416  0.41%   111  508s
H52165 15828                    -63566.00000 -63765.001  0.31%   111  512s
 52731 15849 -63706.494   65  338 -63566.000 -63764.589  0.31%   112  516s
 53383 15978 -63594.356   94  379 -63566.000 -63763.893  0.31%   112  520s
 54115 16224 -63593.125   62  359 -63566.000 -63762.422  0.31%   112  528s
 54758 16371 -63605.163   50  367 -63566.000 -63761.900  0.31%   113  533s
 55305 16536 -63625.341   88  392 -63566.000 -63761.159  0.31%   113  537s
 55930 16531     cutoff   53      -63566.000 -63760.435  0.31%   113  542s
 56293 16859     cutoff   58      -63566.000 -63759.622  0.30%   113  546s
 56931 17231     cutoff   60      -63566.000 -63758.480  0.30%   114  551s
 57553 17523     cutoff   81      -63566.000 -63757.587  0.30%   114  556s
 58066 17826 -63698.472   69  415 -63566.000 -63756.849  0.30%   114  561s
 58636 18219 -63593.765   58  373 -63566.000 -63755.710  0.30%   115  565s
 59273 18648 -63663.154   47  363 -63566.000 -63754.797  0.30%   115  570s
 59930 18994 -63642.361   67  350 -63566.000 -63754.026  0.30%   115  575s
 60473 19329 -63577.969   75  318 -63566.000 -63753.519  0.29%   115  580s
 61695 19932 -63614.026   69  382 -63566.000 -63752.181  0.29%   116  589s
 62313 20365 -63590.173   55  345 -63566.000 -63751.362  0.29%   116  594s
 63068 20770 infeasible   51      -63566.000 -63750.816  0.29%   116  599s
 63688 20820 -63594.198  104  327 -63566.000 -63749.995  0.29%   117  600s

Cutting planes:
  Gomory: 130
  Lift-and-project: 2
  Cover: 1477
  Clique: 213
  MIR: 431
  StrongCG: 191
  Flow cover: 319
  Zero half: 37
  RLT: 24
  Relax-and-lift: 22

Explored 63767 nodes (7474660 simplex iterations) in 600.00 seconds (1168.09 work units)
Thread count was 4 (of 56 available processors)

Solution count 10: -63566 -63504 -63493 ... -63184

Time limit reached
Best objective -6.356600000000e+04, best bound -6.374999458773e+04, gap 0.2895%
